SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1095 Burchell Rd,Coupeville,WA,98239,1300000,3,2.5,Coupeville,2786,1037006,1982,485,467,,Active,,,http://www.redfin.com/WA/Coupeville/1095-Burchell-Rd-98239/home/146444705,NWMLS,1468022,N,Y,48.1946404,-122.6753691
MLS Listing,,Vacant Land,2519 San Juan St,Coupeville,WA,98239,7500,0,,Sierra,,7200,,485,,,Active,,,http://www.redfin.com/WA/Coupeville/2519-San-Juan-St-98239/home/22886428,NWMLS,1467190,N,Y,48.233404,-122.75269
MLS Listing,,Vacant Land,Cultus Bay Rd,Clinton,WA,98236,170000,0,,Clinton,,95832,,491,,,Active,,,http://www.redfin.com/WA/CLINTON/CULTUS-BAY-RD-98236/home/22878640,NWMLS,1451124,N,Y,47.976903,-122.405913
MLS Listing,,Vacant Land,1 Lot 1 Island Ridge Way,Coupeville,WA,98239,123000,0,,Coupeville,,270943,,558,,,Active,,,http://www.redfin.com/WA/Unknown/1-Lot-1-Island-Ridge-Way-98239/home/160726068,NWMLS,1426333,N,Y,48.136571,-122.586821
MLS Listing,,Vacant Land,4985 Bakerview Rd,Oak Harbor,WA,98277,195000,0,,North Whidbey,,124604,,565,,,Active,,,http://www.redfin.com/WA/Oak-Harbor/4985-Bakerview-Rd-98277/home/103767228,NWMLS,1423508,N,Y,48.3938115,-122.5907929
MLS Listing,,Vacant Land,NE Koetje St,Oak Harbor,WA,98277,105000,0,,City Of Oak Harbor,,219000,,575,,,Active,,,http://www.redfin.com/WA/OAK-HARBOR/NE-KOETJE-ST-98277/home/148463283,NWMLS,1418861,N,Y,48.305386,-122.646966
MLS Listing,,Vacant Land,23200 State Road 525,Greenbank,WA,98253,129000,0,,Greenbank,,428264,,607,,,Active,,,http://www.redfin.com/WA/Greenbank/23200-Washington-525-98253/home/160369556,NWMLS,1407440,N,Y,48.0717211,-122.5654596
MLS Listing,,Vacant Land,Beacon View Dr,Oak Harbor,WA,98277,200000,0,,Dugualla Bay,,61855,,637,,,Active,,,http://www.redfin.com/WA/OAK-HARBOR/BEACON-VIEW-DR-98277/home/22880771,NWMLS,1395773,N,Y,48.351463,-122.580831
MLS Listing,,Vacant Land,SR 525,Coupeville,WA,98239,179000,0,,Central Whidbey,,622908,,687,,,Active,,,http://www.redfin.com/WA/Coupeville/Unknown-98239/home/148120756,NWMLS,1385149,N,Y,48.140186,-122.590402
MLS Listing,,Vacant Land,NE Goldie Rd,Oak Harbor,WA,98277,249000,0,,City Of Oak Harbor,,393782,,716,,,Active,,,http://www.redfin.com/WA/OAK-HARBOR/Unknown-98277/home/59699719,NWMLS,1375570,N,Y,48.315361,-122.650319
MLS Listing,,Vacant Land,1048 Malvern Hills Dr,Camano Island,WA,98282,135000,0,,Brentwood,,16174,,743,,,Active,,,http://www.redfin.com/WA/Camano/1048-Malvern-Hills-Dr-98282/home/35652931,NWMLS,1363016,N,Y,48.2494333,-122.511262
MLS Listing,,Vacant Land,1 E Forgotten Ln,Clinton,WA,98236,29950,0,,Clinton,,15340,,748,,,Active,,,http://www.redfin.com/WA/Unknown/1-E-Forgotten-Ln-98236/home/147047771,NWMLS,1360045,N,Y,47.979757,-122.372458
MLS Listing,,Vacant Land,E Piper Trl,Oak Harbor,WA,98277,85000,0,,Oak Harbor,,217800,,757,,,Active,,,http://www.redfin.com/WA/Oak-Harbor/E-Piper-Trl-98277/home/171583000,NWMLS,1355306,N,Y,48.32341,-122.59275
MLS Listing,,Vacant Land,E Forgotten Ln,Clinton,WA,98236,98000,0,,Clinton,,37233,,824,,,Active,,,http://www.redfin.com/WA/Clinton/E-Forgotten-Ln-98236/home/146134444,NWMLS,1303028,N,Y,47.979656,-122.373285
MLS Listing,,Single Family Residential,300 Azalea Pl,Oak Harbor,WA,98277,340000,0,,North Whidbey,208,434143,2009,824,1635,,Active,,,http://www.redfin.com/WA/Oak-Harbor/300-4400-N-98277/home/16682318,NWMLS,1319148,N,Y,48.3701339,-122.6299656
MLS Listing,,Vacant Land,Crosby Rd,Oak Harbor,WA,98277,149980,0,,City Of Oak Harbor,,162479,,965,,,Active,,,http://www.redfin.com/WA/OAK-HARBOR/Unknown-98277/home/22879874,NWMLS,1242588,N,Y,48.310382,-122.701231
MLS Listing,,Vacant Land,Bonnie View Acres Rd Lot C,Oak Harbor,WA,98277,263500,0,,Oak Harbor,,191664,,1085,,,Active,,,http://www.redfin.com/WA/Oak-Harbor/Bonnie-View-Acres-Rd-98277/unit-C/home/144188004,NWMLS,1205603,N,Y,48.259972,-122.656418
MLS Listing,,Vacant Land,Bonnie View Acres Rd Lot D,Oak Harbor,WA,98277,258500,0,,Oak Harbor,,196455,,1085,,,Active,,,http://www.redfin.com/WA/Oak-Harbor/Bonnie-View-Acres-Rd-98277/unit-D/home/144188003,NWMLS,1205613,N,Y,48.261146,-122.656363
MLS Listing,,Vacant Land,Bonnie View Acres Rd Lot E,Oak Harbor,WA,98277,229500,0,,Oak Harbor,,197762,,1085,,,Active,,,http://www.redfin.com/WA/Oak-Harbor/Bonnie-View-Acres-Rd-98277/unit-E/home/144188002,NWMLS,1205622,N,Y,48.26239,-122.656298
MLS Listing,,Vacant Land,Bonnie View Acres Rd Lot F,Oak Harbor,WA,98277,175000,0,,Oak Harbor,,178596,,1085,,,Active,,,http://www.redfin.com/WA/Oak-Harbor/Bonnie-View-Acres-Rd-98277/unit-F/home/144188001,NWMLS,1205637,N,Y,48.263247,-122.656341
MLS Listing,,Vacant Land,111 N Sunrise Blvd,Camano Island,WA,98282,399000,0,,Camano Sunrise,,438649,,1110,,,Active,,,http://www.redfin.com/WA/Camano/111-N-Sunrise-Blvd-98282/home/143827854,NWMLS,1193210,N,Y,48.2149703,-122.4567261
MLS Listing,,Single Family Residential,119 & 121 N 6 th Ave SW,Langley,WA,98260,749000,5,2,Langley,1962,63933,1975,1166,382,,Active,,,http://www.redfin.com/WA/Langley/119-121-N-6-th-AVE-SW-98260/home/146084410,NWMLS,1166294,N,Y,48.035724,-122.406286
MLS Listing,,Vacant Land,LOT 1-2 Seacrest Ln,Coupeville,WA,98239,69477,0,,Coupeville,,40703,,1482,,,Active,,,http://www.redfin.com/WA/Unknown/LOT-1-2-S-Seacrest-Ln-98239/home/108986391,NWMLS,1025900,N,Y,48.151815,-122.604516
MLS Listing,,Vacant Land,S Smugglers Cove Rd,Greenbank,WA,98253,475000,0,,Greenbank,,1051103,,1516,,,Active,,,http://www.redfin.com/WA/Greenbank/S-Smugglers-Cove-Rd-98253/home/146407665,NWMLS,1010785,N,Y,48.094958,-122.598084
MLS Listing,,Single Family Residential,509 Meadowview Ln,Oak Harbor,WA,98277,1339900,4,4.75,North Whidbey,5411,871200,1992,1555,248,,Active,,,http://www.redfin.com/WA/Oak-Harbor/509-Meadowview-Ln-98277/home/16708398,NWMLS,968391,N,Y,48.333719,-122.585415
MLS Listing,,Vacant Land,La Cana,Coupeville,WA,98239,75000,0,,Coupeville,,33600,,1564,,,Active,,,http://www.redfin.com/WA/Unknown/La-Cana-St-98239/home/144091078,NWMLS,959640,N,Y,48.235771,-122.753565
MLS Listing,,Vacant Land,El Toro,Coupeville,WA,98239,75000,0,,Coupeville,,16343,,1564,,,Active,,,http://www.redfin.com/WA/Unknown/El-Toro-St-98239/home/113068742,NWMLS,962747,N,Y,48.23665,-122.75407
MLS Listing,,Vacant Land,1 N Pheasant Run Rd,Coupeville,WA,98239,174900,0,,Coupeville,,67518,,1636,,,Active,,,http://www.redfin.com/WA/Coupeville/1-N-Pheasant-Run-Rd-98239/home/104459095,NWMLS,918935,N,Y,48.215656,-122.6246661
MLS Listing,,Vacant Land,145 x West Beach Rd,Oak Harbor,WA,98277,175000,0,,West Beach,,24883,,2241,,,Active,,,http://www.redfin.com/WA/Unknown/145-x-W-Beach-Rd-98277/home/57082538,NWMLS,678511,N,Y,48.262867,-122.749329
MLS Listing,,Vacant Land,Dugualla (lot 2) Rd,Oak Harbor,WA,98277,649900,0,,Dugualla Bay,,399880,,2870,,,Active,,,http://www.redfin.com/WA/Unknown/Dugualla-Rd-98277/home/145749311,NWMLS,425707,N,Y,48.351121,-122.585978
